month|day|type|year|affair
11|11|birth|1956.0|埃德加·伦古，赞比亚政治人物，第6任赞比亚总统
11|11|birth|1957.0|希拉蒂亚·达萨马，印度裔美国分子生物学家
11|11|birth|1959.0|田中美佐子，日本女演员
11|11|birth|1960.0|史丹利·特治，美国演员、制片人
11|11|birth|1960.0|让·菲利普·杜兰德，法国职业足球运动员
11|11|birth|1962.0|黛咪·摩尔，美国演员
11|11|birth|1964.0|中西圭三，日本男性创作歌手
11|11|birth|1964.0|卡莉丝塔·佛克哈特，美国女演员
11|11|birth|1965.0|刘细良，香港主持人、作家
11|11|birth|1965.0|彭发，香港电影导演
11|11|birth|1965.0|彭顺和，香港电影导演
11|11|birth|1966.0|洼之内英策，日本漫画家
11|11|birth|1966.0|艾莉森·杜迪，爱尔兰女演员
11|11|birth|1967.0|余文生，中国律师
11|11|birth|1970.0|郭亮，新加坡男演员、电视主持人
11|11|birth|1972.0|韩政秀，韩国男演员
11|11|birth|1972.0|倪可敏，马来西亚国会下议院前副议长
11|11|birth|1973.0|山田美穗，日本女性配音员
11|11|birth|1974.0|萧定一，香港企业家
11|11|birth|1974.0|莱昂纳多·迪卡普里奥，美国男演员、电影制作人
11|11|birth|1975.0|天心，台湾女演员
11|11|birth|1976.0|吴虹飞，中国女作家、歌手
11|11|birth|1977.0|马尼切，葡萄牙足球运动员
11|11|birth|1977.0|里卡多·米洛斯，巴西男演员
11|11|birth|1978.0|慕林杉，中国中央电视台主持人
11|11|birth|1980.0|韩栋，中国男演员
11|11|birth|1981.0|许维恩，台湾女艺人
11|11|birth|1981.0|李至正，台湾男演员
11|11|birth|1981.0|Tiara，日本女性创作歌手
11|11|birth|1981.0|黄佩蒂，马来西亚女子羽球运动员
11|11|birth|1981.0|纪尧姆，卢森堡大公储
11|11|birth|1981.0|纳塔丽·格列波娃，俄罗斯裔加拿大环球小姐、2005年世界环球小姐
11|11|birth|1982.0|阿萨法·鲍维，牙买加田径运动员
11|11|birth|1983.0|李彩华，香港女艺人
11|11|birth|1983.0|铃木达央，日本男性声优
11|11|birth|1983.0|菲利普·拉姆，德国足球运动员
11|11|birth|1984.0|刘彦辉，台湾摇滚乐团八三夭吉他手
11|11|birth|1985.0|林益全，台湾棒球选手
11|11|birth|1985.0|许飞，中国女歌手
11|11|birth|1986.0|酒井香奈子，日本女性声优
11|11|birth|1987.0|王雅婷，台湾女歌手
11|11|birth|1987.0|手越祐也，日本男艺人，手越增田成员
11|11|birth|1988.0|刘冠廷，台湾男演员
11|11|birth|1988.0|小松未可子，日本女性声优
11|11|birth|1988.0|凯尔·纳顿，英国足球运动员
11|11|birth|1989.0|小见川千明，日本女性声优
11|11|birth|1989.0|田中丽奈，日本女歌手
11|11|birth|1990.0|汤姆·迪穆兰，荷兰职业公路自行车选手
11|11|birth|1990.0|吉奥吉尼奥·维纳尔杜姆，荷兰足球运动员
11|11|birth|1991.0|姚蜜，台湾女演员、模特儿
11|11|birth|1992.0|崔敏焕，韩国男子偶像乐团FTIsland成员
11|11|birth|1993.0|谢美·拉锡利斯，英格兰足球运动员
11|11|birth|1994.0|海岭，韩国女子偶像团体BESTie成员
11|11|birth|1995.0|卢秀一，韩国男子偶像团体UP10TION成员
11|11|birth|1995.0|园田美樱，日本AV女优
11|11|birth|1999.0|朴所罗门，韩国男演员
11|11|birth|1999.0|姜承录，韩国电竞选手
11|11|birth|2002.0|汝真，韩国女子偶像团体本月少女成员
11|11|birth||生年不详：谷内健，日本男性声优
11|11|death|683.0|耶齐德一世，伊斯兰教第6代哈里发（645年出生）
11|11|death|1028.0|君士坦丁八世，东罗马帝国皇帝（960年出生）
11|11|death|1034.0|奥尔德日赫，波希米亚公爵（975年出生）
11|11|death|1130.0|雷昂的特蕾莎，葡萄牙伯爵夫人（1080年出生）
11|11|death|1189.0|古列尔莫二世，西西里王国国王（1166年出生）
11|11|death|1285.0|佩德罗三世，亚拉冈国王（1239年出生）
11|11|death|1358.0|新田义兴，日本南北朝时代武将（1331年出生）
11|11|death|1623.0|莫尔奈的菲力浦，法国外交家（1549年出生）
11|11|death|1686.0|路易二世·德·波旁，法国军人、政治家，孔代亲王（1621年出生）
11|11|death|1805.0|约翰·海因里希·冯·施密特，奥地利军官（1743年出生）
11|11|death|1827.0|弗朗茨·冯·瓦尔塞格，德国贵族（1763年出生）
11|11|death|1855.0|索伦·奥贝·克尔凯郭尔，丹麦神学家、哲学家、作家（1813年出生）
11|11|death|1861.0|佩德罗五世，葡萄牙国王（1837年出生）
11|11|death|1880.0|奈德·凯利，澳大利亚丛林大盗（1855年出生）
11|11|death|1917.0|利留卡拉尼，夏威夷女王（1838年出生）
11|11|death|1918.0|乔治·劳伦斯·普莱斯，加拿大士兵（1892年出生）
11|11|death|1918.0|亨利·尼古拉斯·冈瑟，美国陆军士兵，第一次世界大战中最后一个牺牲的士兵（1895年出生）
11|11|death|1927.0|王荷波，中国共产党早期领导人（1882年出生）
11|11|death|1931.0|涩泽荣一，日本实业家，被称为“日本资本主义之父”（1840年出生）
11|11|death|1953.0|伊莲妮公主，黑森大公国公主（1866年出生）
11|11|death|1966.0|虞宏正，中国土壤化学和物理化学家（1897年出生）
11|11|death|2001.0|丁先国，中国人民解放军少将（1909年出生）
11|11|death|2004.0|王朝闻，中国雕塑艺术家（1909年出生）
11|11|death|2004.0|亚西尔·阿拉法特，巴勒斯坦民族解放运动领导人、巴勒斯坦国总统，1994年诺贝尔和平奖得主（1929年出生）
11|11|death|2005.0|彼得·德鲁克，奥地利作家、管理顾问，现代管理学之父（1909年出生）
11|11|death|2007.0|德尔伯特·曼，美国导演（1920年出生）
11|11|death|2011.0|弗朗西斯科·莫拉，墨西哥内政部长（1966年出生）
11|11|death|2013.0|道明·巴尔托卢奇，意大利音乐家（1917年出生）
11|11|death|2013.0|约翰·巴恩希尔，美国篮球运动员（1938年出生）
11|11|death|2014.0|约翰·多尔，美国律师（1921年出生）
11|11|death|2016.0|劳勃·范恩，美国演员（1932年出生）
11|11|death|2017.0|约翰·特林考斯，美国商业顾问、管理与行为研究员、工程师（1925年出生）
11|11|death|2021.0|叶夫根尼·恰佐夫，苏联医学博士、心脏病专家（1929年出生）
11|11|death|2021.0|弗雷德里克·威廉·戴克拉克，南非政治家，第7任南非国家总统及第1任南非副总统，1993年诺贝尔和平奖得主（1936年出生）
11|11|death|2021.0|李应元，台湾政治人物（1953年出生）
11|11|death|2021.0|温特，美国瓶鼻海豚，以其义肢尾鳍而闻名（2005年出生）
11|11|death|2022.0|村田兆治，日本职业棒球运动员、教练（1949年出生）
11|11|death|2023.0|拉斐尔·德瓦梅纳，加纳职业足球运动员（1995年出生）
11|11|festival||安哥拉：独立日
11|11|festival||比利时：妇女节
11|11|festival||不丹：国王吉格梅·旺楚克生日
11|11|festival||中国：光棍节双十一购物狂欢节，最早由淘宝商城举办的促销活动发展而来。
11|11|festival||哥伦比亚：卡塔赫纳独立纪念日
11|11|festival||德国·荷兰：狂欢节开始日
11|11|festival||香港：和平纪念日，纪念一次大战、二次大战及香港保卫战的捐躯者及死难者。
11|11|festival||香港：夫妻节
11|11|festival||克罗地亚：儿童节
11|11|festival||印度：国家教育日
11|11|festival||日本：百奇与百力滋日
11|11|festival||韩国：筷子节Pepero日（英语：Pepero Day）
11|11|festival||拉脱维亚：独立胜利纪念日
11|11|festival||马尔代夫：共和国日
11|11|festival||中华民国：双胞胎日全民健走日地政节工业节全国有机农业日
11|11|festival||梵蒂冈（以及欧洲天主教群体）·荷兰（圣马丁岛）：圣马丁节
11|11|festival||德意志帝国与协约国于1918年11月11日签订《康边停战协定》，标志着德国投降，第一次世界大战于当日结束，与此有关的纪念日有：比利时：第一次世界大战的停战纪念日（Armistice（白俄罗斯语：Armistice））法国·新西兰：停战日英国·澳大利亚·加拿大：国殇纪念日日本：国民哀悼日马耳他·南非：虞美人花日波兰：独立日美国：退伍军人节
11|12|affair|725.0|唐朝天文学家僧一行与梁令瓒研制成功水运浑天仪。
11|12|affair|936.0|契丹册石敬瑭为大晋皇帝，晋割燕云十六州于契丹。
11|12|affair|1028.0|君士坦丁八世安排让罗曼努斯三世与佐伊女皇结婚，不久后两者共同成为拜占庭皇帝。
11|12|affair|1439.0|普利茅斯成为首个经过英格兰议会批准后合并的城市。
11|12|affair|1893.0|英属印度和阿富汗签订协议，将杜兰德线确立为两国的边界。
11|12|affair|1912.0|救援团队在南极洲罗斯冰架附近发现英国探险家罗伯特·史考特与其伙伴的遗体。
11|12|affair|1912.0|在塞萨洛尼基从奥斯曼帝国统治下获得独立后，希腊国王乔治一世首次进入该城市。
11|12|affair|1918.0|奥地利成为共和国。
11|12|affair|1918.0|在德国妇女获得选举权和被选举权。
11|12|affair|1920.0|意大利与塞尔维亚人、克罗地亚人和斯洛文尼亚人王国签订《拉帕罗条约》。
11|12|affair|1921.0|英、美、日、法、意、中、荷、葡、比九国在美国华盛顿举行“华盛顿会议”。
11|12|affair|1923.0|苏联启用镰刀和锤子旗。
11|12|affair|1927.0|苏联共产党领袖列夫·托洛茨基因反对斯大林的政策而被开除出苏联共产党。
11|12|affair|1932.0|在西澳大利亚州政府的要求下，澳洲军方在先前撤离后，正式恢复鸸鹋战争的战斗。
11|12|affair|1933.0|沙比提大毛拉领导下建立了东突厥斯坦伊斯兰共和国， 首都为喀什葛尔。
11|12|affair|1936.0|位于美国旧金山湾，连结旧金山和奥克兰的旧金山-奥克兰海湾大桥正式通车。
11|12|affair|1937.0|淞沪会战结束。
11|12|affair|1940.0|加蓬战役中，维希法国最后一只非洲军队于让蒂尔港投降，自由法国成功控制法属赤道非洲。
11|12|affair|1940.0|苏联外交部长莫洛托夫到柏林参与德苏轴心谈判。
11|12|affair|1942.0|第二次世界大战：发起反攻行动的同盟国军队与大日本帝国海军在所罗门群岛展开为期数个月的瓜达康纳尔海战。
11|12|affair|1944.0|第二次世界大战：英国皇家空军成功在挪威附近海域击沉纳粹德国海军的铁必制号战舰，造成1,000多人死亡。
11|12|affair|1944.0|在新疆伊宁革命军宣布东突厥斯坦共和国的成立，艾力汗·吐烈任主席。
11|12|affair|1947.0|台湾民主自治同盟在香港成立。
11|12|affair|1947.0|中国人民解放军攻克石家庄（当时名为石门），建立第一个以城市为中心的政权。
11|12|affair|1948.0|第二次世界大战日本包括东条英机在内的七个甲级战犯被判死刑。
11|12|affair|1948.0|新泽西州沿岸埃利斯岛上的拘留所被关闭。
11|12|affair|1955.0|德意志联邦共和国的国防军成立。
11|12|affair|1956.0|摩洛哥，苏丹与突尼斯加入联合国。
11|12|affair|1965.0|国立故宫博物院于台北开幕。
11|12|affair|1969.0|美国记者西莫·赫许报导了美军执行的美莱村屠杀。
11|12|affair|1970.0|波拉气旋登陆东巴基斯坦，造成约30至50万人死亡，成为史上最致命的风灾。
11|12|affair|1971.0|中国与卢旺达建交。
11|12|affair|1971.0|中国钢铁公司成立。
11|12|affair|1974.0|香港大毒枭吴锡豪被警方拘捕。
11|12|affair|1975.0|科摩罗加入联合国。
11|12|affair|1979.0|伊朗人质危机事件中，美国总统吉米·卡特下令停止从伊朗进口石油。
11|12|affair|1980.0|国立中山大学开始庆祝校庆日（孙中山诞生日）。
11|12|affair|1980.0|美国国家航空航天局的探测器旅行者1号在飞过土星时拍下了第一张土星环的照片。
11|12|affair|1981.0|哥伦比亚号航天飞机执行第二次航天任务。
11|12|affair|1982.0|尤里·安德罗波夫接任列昂尼德·勃列日涅夫成为苏联共产党中央委员会总书记。
11|12|affair|1990.0|日本天皇明仁举行登基大典。
11|12|affair|1990.0|英国计算机科学家蒂姆·伯纳斯-李首次提出万维网的概念。
11|12|affair|1992.0|香港赛马会跑马地会所启用。
11|12|affair|1994.0|《亡命天涯》成为首个于中国大陆上映的好莱坞电影。
11|12|affair|1996.0|沙特阿拉伯航空763号班机与哈萨克斯坦航空1907号班机在印度首都新德里附近的哈里亚纳邦查基达里上空相撞。两航机上合共349人全部罹难，是航空史上最严重的空中相撞空难。
11|12|affair|2001.0|一架由肯尼迪国际机场起飞的美国航空587号班机，在纽约市皇后区坠毁，机上260人全部罹难。
11|12|affair|2001.0|在阿富汗战争中，阿富汗北方联盟的军队击败塔利班，进入首都喀布尔。
11|12|affair|2003.0|马来西亚最大反对党——回教党推出有关回教政体主张的《回教政体文件》。
11|12|affair|2006.0|服务香港48年，座落爱丁堡广场的中环天星码头作第三度搬迁，迁往国际金融中心二期对开，并成为中环码头的组成部分。
11|12|affair|2008.0|美国康涅狄格州成为全美第二个将同性婚姻合法化的州份。
11|12|affair|2010.0|第十六届亚洲运动会在中国广州举行开幕式。
11|12|affair|2014.0|韩国女子团体Lovelyz以Candy Jelly Love一曲出道。
11|12|affair|2014.0|欧洲空间局罗塞塔号探测器所携带的菲莱登陆器于丘留莫夫－格拉西缅科彗星表面登陆。
11|12|affair|2019.0|孟加拉国东北部发生两列客运列车相撞事故，事故导致至少16人死亡、58人受伤。事故发生后，孟加拉国成立了事故调查委员会。总统哈米德对遇难者家属送去慰问。
11|12|birth|1524.0|迭戈·德·兰达，西班牙方济各会传教士（1579年逝世）
11|12|birth|1528.0|戚继光，明朝抗倭将领、军事家（1588年逝世）
11|12|birth|1615.0|理查德·巴克斯特，英国清教会领袖（1691年逝世）
11|12|birth|1648.0|胡安娜·克鲁兹，墨西哥修女、哲学家（1695年逝世）
11|12|birth|1684.0|爱德华·弗农，英国海军军官（1757年逝世）
11|12|birth|1729.0|路易斯·布干维尔，法国探险家（1811年逝世）
11|12|birth|1755.0|格哈德·冯·沙恩霍斯特，普鲁士军事家（1813年逝世）
11|12|birth|1790.0|莱蒂茨亚·克里斯汀·泰勒，美国第一夫人（1842年逝世）
11|12|birth|1815.0|伊丽莎白·凯迪·斯坦顿，美国作家、行动主义者，19世纪美国女权运动领袖（1902年逝世）
11|12|birth|1817.0|巴哈欧拉，巴哈伊信仰创始人（1892年逝世）
11|12|birth|1833.0|亚历山大·鲍罗丁，俄罗斯作曲家、化学家（1887年逝世）
11|12|birth|1840.0|奥古斯特·罗丹，法国雕塑家（1917年逝世）
11|12|birth|1842.0|约翰·斯特拉特，英国物理学家，1904年诺贝尔物理学奖得主（1919年逝世）
11|12|birth|1848.0|李莲英，晚清太监（1911年逝世）
11|12|birth|1852.0|卡洛斯·杜兰·卡廷，哥斯达黎加医生、政治人物，第14任哥斯达黎加总统（1924年逝世）
11|12|birth|1866.0|孙文，中国近代民主革命家、政治家，中华民国国父，中国国民党总理（1925年逝世）
11|12|birth|1898.0|黄君璧，台湾画坛渡海三家之一（1994年逝世）
11|12|birth|1908.0|高逸鸿，中华民国书画家（1982年逝世）
11|12|birth|1910.0|华罗庚，中国数学家（1985年逝世）
11|12|birth|1911.0|丁善德，中国作曲家（1995年逝世）
11|12|birth|1913.0|叶逸芳，中国编剧、词曲作家（2002年逝世）
11|12|birth|1921.0|曾灶财，香港涂鸦者（2007年逝世）
11|12|birth|1927.0|谷山丰，日本数学家（1958年逝世）
11|12|birth|1927.0|张思之，中国律师、法学家（2022年逝世）
11|12|birth|1929.0|格雷斯·凯利，美国女演员、摩纳哥大公妃（1982年逝世）
11|12|birth|1931.0|诺曼·峰田，日裔美国政治人物（2022年逝世）
11|12|birth|1933.0|鲍里斯拉夫·伊夫科夫，塞尔维亚国际象棋棋手、特级大师（2022年逝世）
11|12|birth|1934.0|查尔斯·曼森，美国罪犯、邪教领袖（2017年逝世）
11|12|birth|1939.0|卢西亚·波普，斯洛伐克女高音歌剧唱家（1993年逝世）
11|12|birth|1939.0|王小谟，中国雷达专家（2023年逝世）
11|12|birth|1948.0|银河万丈，日本男性声优
11|12|birth|1948.0|哈桑·鲁哈尼，伊朗政治人物，第7任伊朗总统
11|12|birth|1949.0|沈吕巡，台湾外交官（2023年逝世）
11|12|birth|1949.0|杰克·里德，美国政治人物，现任罗德岛州联邦参议员
11|12|birth|1950.0|李旺阳，中国工人运动领袖（2012年逝世）
11|12|birth|1950.0|田中秀幸，日本男性声优
11|12|birth|1951.0|黎栋国，香港政治人物
11|12|birth|1952.0|维亚切斯拉夫·扎伊采夫，俄罗斯男子排球运动员（2023年逝世）
11|12|birth|1952.0|刘文正，台湾男歌手
11|12|birth|1957.0|陈秋霞，香港女歌手、演员
11|12|birth|1957.0|高野文子，日本漫画家
11|12|birth|1958.0|岩崎宏美，日本女歌手
11|12|birth|1959.0|佐桥俊彦，日本作曲家
11|12|birth|1959.0|刘雪华，台湾演员
11|12|birth|1961.0|石川宽美，日本女性声优、舞台剧演员
11|12|birth|1961.0|纳迪娅·柯曼妮奇，罗马尼亚女子体操运动员，首位在夏季奥林匹克运动会体操比赛获得满分者
11|12|birth|1963.0|贝萨妮·霍尔-朗，美国政治人物
11|12|birth|1964.0|王光辉，台湾棒球教练
11|12|birth|1968.0|久川绫，日本女性声优
11|12|birth|1970.0|张婯嬅，台湾壹电视新闻台新闻主播、专题节目主持人
11|12|birth|1971.0|胡蓓蔚，香港歌手、主持人
11|12|birth|1971.0|陈光诚，中国维权分子
11|12|birth|1973.0|拉妲·米契尔，澳洲女演员
11|12|birth|1976.0|许闵岚，台湾职业棒球运动员、教练
11|12|birth|1978.0|瑟琳·席安玛，法国电影导演、编剧
11|12|birth|1978.0|莎敏·奥巴伊德-奇诺伊，巴基斯坦女导演
11|12|birth|1978.0|亚历山德拉·玛丽亚·拉那，罗马尼亚裔德国女演员
11|12|birth|1979.0|水波风南，日本女性漫画家
11|12|birth|1979.0|蔡运华，中国香港主持人、演员
11|12|birth|1979.0|科里·马盖蒂，美国篮球运动员
11|12|birth|1980.0|瑞恩·高斯林，加拿大男演员
11|12|birth|1982.0|陈意涵，台湾女演员
11|12|birth|1982.0|夏如芝，台湾女演员
11|12|birth|1982.0|安妮·海瑟薇，美国女演员
11|12|birth|1982.0|黑木奈奈，日本女性新闻播报员（2015年逝世）
11|12|birth|1982.0|吴嘉星，香港女演员
11|12|birth|1984.0|周柏豪，香港男歌手
11|12|birth|1984.0|Dara，韩国女子偶像团体2NE1成员
11|12|birth|1985.0|关令翘，香港配音员
11|12|birth|1985.0|郑多英，韩国女演员
11|12|birth|1986.0|蔡旻佑，台湾歌手
11|12|birth|1986.0|伊尼亚齐奥·阿巴特，意大利足球运动员
11|12|birth|1987.0|高良健吾，日本男演员
11|12|birth|1988.0|陈以桐，台湾裔美国歌手
11|12|birth|1988.0|罗素·卫斯特布鲁克，美国篮球运动员
11|12|birth|1988.0|颂恩·宋帕山，泰国男演员、模特儿
11|12|birth|1989.0|清武弘嗣，日本足球运动员
11|12|birth|1990.0|刘奕儿，台湾女演员
11|12|birth|1990.0|水野朝阳，日本AV女优
11|12|birth|1991.0|潘政琮，台湾男子职业高尔夫球运动员
11|12|birth|1992.0|上原亚衣，日本艺人、AV女优
11|12|birth|1992.0|特雷·伯克，美国职业篮球运动员
11|12|birth|1992.0|戴维斯·贝坦斯，拉脱维亚职业篮球运动员
11|12|birth|1993.0|徐谋俊，台湾男演员
11|12|birth|1994.0|纪尧姆·西泽龙，法国男子花式滑冰运动员
11|12|birth|1995.0|xQc，加拿大Twitch实况主
11|12|birth|1995.0|托马斯·勒马尔，法国职业足球运动员
11|12|birth|1995.0|罗米娜·波尔莫卡塔里，瑞典政治人物
11|12|birth|1996.0|社本悠，日本女性声优
11|12|birth|1997.0|守屋茜，日本女子偶像团体樱坂46成员
11|12|birth|1997.0|崔秉灿，韩国男子偶像团体VICTON成员
11|12|birth|1998.0|平祐奈，日本女演员
11|12|birth|1998.0|谷口惠，日本偶像艺人，女子偶像团体AKB48成员
11|12|birth|1998.0|欧玛·鲁德伯格，委内瑞拉裔瑞典男歌手、演员
11|12|birth|1999.0|磪有情，韩国女子偶像团体I.O.I、Weki Meki成员
11|12|birth|1999.0|沈小婷，韩国女子偶像团体Kep1er成员
11|12|birth|2000.0|心平，台湾女子偶像团体PINK FUN成员
11|12|birth|2002.0|保罗·班凯罗，美国职业篮球运动员
11|12|birth|2002.0|蒂诺·利夫拉门托，英格兰职业足球运动员
11|12|death|607.0|教宗博义三世，罗马主教（生年不详）
11|12|death|973.0|布尔夏德三世，图尔高伯爵（915年出生）
11|12|death|1035.0|克努特大帝，丹麦和英国国王（995年出生）
11|12|death|1094.0|邓肯二世，苏格兰国王（1060年出生）
11|12|death|1202.0|克努特六世，丹麦国王（1163年出生）
11|12|death|1375.0|约翰·海因里希，摩拉维亚藩侯（1322年出生）
11|12|death|1434.0|路易三世，安茹公爵（1403年出生）
11|12|death|1555.0|张经，明朝将领（1492年出生）
11|12|death|1555.0|杨继盛，明朝政治人物（1516年出生）
11|12|death|1567.0|安内，法国军事家及政治家（1493年出生）
11|12|death|1585.0|静乐公主，明朝公主（1584年出生）
11|12|death|1595.0|约翰·霍金斯，英国航海家、海盗、奴隶贩子（1532年出生）
11|12|death|1658.0|真田信之，日本战国时代武将（1566年出生）
11|12|death|1671.0|托马斯·费尔法克斯，英国军事家（1612年出生）
11|12|death|1712.0|德川家宣，日本江户幕府第6代征夷大将军（1662年出生）
11|12|death|1793.0|让·西尔万·巴伊，法国天文学家（1736年出生）
11|12|death|1865.0|伊丽莎白·盖斯凯尔，英国小说家（1810年出生）
11|12|death|1898.0|约翰万次郎，日本武士、翻译家（1827年出生）
11|12|death|1916.0|帕西瓦尔·罗威尔，美国天文学家（1855年出生）
11|12|death|1936.0|尢列，中华民国革命党人，孙中山总统府顾问（1866年出生）
11|12|death|1939.0|白求恩，加拿大胸外科医师（1890年出生）
11|12|death|1942.0|仓元要一，日本政治人物（1879年出生）
11|12|death|1969.0|刘少奇，中共中央副主席、中华人民共和国主席（1898年出生）
11|12|death|1989.0|茅以升，中国桥梁专家（1896年出生）
11|12|death|1989.0|王余杞，中国作家（1905年出生）
11|12|death|1991.0|林敬三，日本政府官僚、陆上自卫队将领（1907年出生）
11|12|death|1993.0|H·R·霍尔德曼，美国政治人物、商人，前任白宫幕僚长（1926年出生）
11|12|death|1997.0|张雨生，台湾音乐人、歌手（1966年出生）
11|12|death|2008.0|黎础宁，台湾歌手（1984年出生）
11|12|death|2009.0|李洁明，美国外交官（1928年出生）
11|12|death|2013.0|约翰·塔文纳，英国作曲家（1944年出生）
11|12|death|2013.0|亚历山大·谢列布罗夫，俄罗斯太空人（1944年出生）
11|12|death|2015.0|菲勒普·马顿，匈牙利足球运动员（1983年出生）
11|12|death|2015.0|圣战约翰，科威特恐怖分子（1988年出生）
11|12|death|2016.0|余旭，中国女子飞行员（1986年出生）
11|12|death|2018.0|斯坦·李，美国漫画家，漫威漫画创办人（1922年出生）
11|12|death|2019.0|陆有铨，中国教育学家（1943年出生）
11|12|death|2020.0|曾伟权，香港男演员（1960年出生）
11|12|death|2021.0|马修·费斯汀，第79任马耳他骑士团大教长（1949年出生）
11|12|death|2024.0|梁光烈，中国人民解放军上将（1940年出生）
11|12|death|2024.0|北之富士胜昭，日本相扑力士，第52代横纲（1942年出生）
11|12|death|2024.0|贺谨，加拿大外交官、政治人物（1959年出生）
11|12|death|2024.0|宋再临，韩国男演员、模特儿（1985年出生）
11|12|festival||世界肺炎日
11|12|festival||中华民国：国父诞辰纪念日医师节中华文化复兴节
11|12|festival||阿塞拜疆：宪法日
11|12|festival||印度尼西亚：父亲节国家健康日
11|12|festival||东帝汶：国家青年日
11|13|affair|1002.0|英格兰国王艾塞尔雷德二世下令屠杀在英格兰境内的丹麦人。
11|13|affair|1775.0|美国独立战争：大陆军进攻英属加拿大的蒙特利尔。
11|13|affair|1851.0|西雅图建城。
11|13|affair|1907.0|法国工程师保罗·科尔尼研制的第一架全尺寸直升机在卡尔瓦多斯省利雪试飞成功。
11|13|affair|1909.0|中国近代文学史上规模最大的文学社团南社在苏州成立。
11|13|affair|1918.0|北京拆毁克林德牌坊。
11|13|affair|1918.0|协约国占领君士坦丁堡。
11|13|affair|1927.0|中国共产党在湖北黄安（今红安）、麻城两县武装暴动，被称为黄麻起义。
11|13|affair|1927.0|位于美国纽约州纽约市的荷兰隧道通车。
11|13|affair|1929.0|嘎达梅林领导700多人发动起义，反对汉人开垦达尔罕旗的土地。
11|13|affair|1938.0|中国抗日战争中，长沙市遭国民革命军纵火，死亡人数超过3万人，全城付之一炬。
11|13|affair|1940.0|华特·迪士尼制作的动画电影《幻想曲》在美国纽约首演，为第一部使用的立体声商业电影。
11|13|affair|1945.0|戴高乐当选法国总统。
11|13|affair|1956.0|美国最高法院裁决阿拉巴马州和蒙哥马利市关于公共汽车种族隔离的法规违法。
11|13|affair|1957.0|中国《人民日报》发表题为《发动全民，讨论四十条纲要，掀起农业生产的新高潮》社论。文章最早提出了“大跃进”的口号。
11|13|affair|1958.0|美国海军第七舰队在台湾海峡举行军事演习。
11|13|affair|1963.0|一名男子挥舞著匕首，准备攻击日本共产党主席野坂参三，但被制服。
11|13|affair|1974.0|亚西尔·阿拉法特第一次在联合国大会发表演说。
11|13|affair|1975.0|世界卫生组织宣布：亚洲有史以来第一次消灭了天花。
11|13|affair|1975.0|中华人民共和国与科摩罗建交。
11|13|affair|1981.0|香港女公务员可享有与男公务员同酬待遇。
11|13|affair|1982.0|位于美国华盛顿哥伦比亚特区的越战纪念碑正式开放，以纪念参与越南战争的美军士兵。
11|13|affair|1985.0|哥伦比亚托利马省的内瓦多·德·鲁伊斯火山两次爆发，大量的岩浆和石块已吞没了火山周围的几个城镇，这次火山爆发是哥伦比亚历史上最严重的一次自然灾害，至少有两万五千人死亡，两个城镇被毁，物资损失巨大。
11|13|affair|1985.0|以色列爆发严重的政府危机[来源请求]。
11|13|affair|1989.0|欧洲核子研究中心的大型正负电子对撞机落成。
11|13|affair|1989.0|东德维利·斯多夫（Willi Stoph）政府迫于压力，宣布集体辞职。
11|13|affair|1990.0|英国计算机科学家蒂姆·伯纳斯-李于NeXT工作站上编写了万维网的第一个网页
11|13|affair|1992.0|秘鲁发生政变（英语：1992_Peruvian constitutional crisis）未遂。
11|13|affair|1993.0|南非政府与非国大同意建立一个不分种族、不分性别、统一和民主的南非。
11|13|affair|1993.0|中国北方航空6901号班机在中国乌鲁木齐坠毁，导致12人死亡。[1]
11|13|affair|1995.0|沙特阿拉伯首都利雅得发生爆炸事件，造成六人死亡和六十人受伤。[2]
11|13|affair|1995.0|莫桑比克加入英联邦，成为该组织首个非英国前殖民地的成员。
11|13|affair|1997.0|中国淮南市煤矿矿务局潘三矿发生特大瓦斯爆炸事故，造成89人遇难，两人重伤。[3]
11|13|affair|1998.0|保拉·琼斯（英语：Paula Jones）诉美国总统比尔·克林顿性骚扰案告终。
11|13|affair|2000.0|约瑟夫·艾斯特拉达遭指控使用来自非法赌博赚来的400万菲律宾比索进行贿赂，成为第一位遭到弹劾的菲律宾总统。
11|13|affair|2000.0|《联合国气候变化纲要公约》第6届缔约方会议召开。
11|13|affair|2007.0|俄罗斯版YouTube上线。[4]
11|13|affair|2009.0|美国国家航空暨太空总署宣布在月球南极发现水源。
11|13|affair|2010.0|被缅甸军政府软禁于寓所中长达十年的缅甸政治家昂山素季获释。
11|13|affair|2013.0|夏威夷州将同性婚姻合法化。
11|13|affair|2015.0|恐怖组织伊斯兰国成员在法国巴黎发动连续恐怖袭击，造成137人死亡和368人受伤。
11|13|affair|2016.0|新西兰南岛中部城市克赖斯特彻奇遭遇Mw7.8的大地震，造成2人死亡和多处受到严重破坏。
11|13|affair|2022.0|土耳其最大城市伊斯坦布尔独立大街发生爆炸袭击，至少8人死亡、81人受伤。当局指责库尔德斯坦工人党及叙利亚民主联盟党策动事件，以报复土耳其于2019年入侵叙利亚罗贾瓦地区。
11|13|birth|354.0|希波的奥古斯丁，罗马帝国末期基督教神学家、哲学家，曾任北非希波主教（430年逝世）
11|13|birth|650.0|王勃，唐朝诗人（676年逝世）
11|13|birth|1125.0|陆游，南宋诗人（1210年逝世）
